station_id,station_name,date,temperature,region
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-02-14,,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-02-15,,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-02-16,,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-02-17,,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-02-18,,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-02-19,,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-02-20,,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-02-21,,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-02-22,,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-02-23,,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-02-24,,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-02-25,,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-02-26,,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-02-27,,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-02-28,,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-03-01,,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-03-02,,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-03-03,,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-03-04,,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-03-05,,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-03-06,,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-03-07,,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-03-08,,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-03-09,,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-03-10,,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-03-11,,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-03-12,,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-03-13,,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-03-14,,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-03-15,,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-03-16,,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-03-17,,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-03-18,,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-03-19,,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-03-20,,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-03-21,,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-03-22,,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-03-23,,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-03-24,,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-03-25,,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-03-26,,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-03-27,,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-03-28,,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-03-29,,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-03-30,,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-03-31,,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-04-01,69.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-04-02,67.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-04-03,62.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-04-04,69.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-04-05,60.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-04-06,58.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-04-07,66.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-04-08,67.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-04-09,68.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-04-10,71.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-04-11,69.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-04-12,75.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-04-13,67.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-04-14,65.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-04-15,67.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-04-16,76.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-04-17,76.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-04-18,74.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-04-19,71.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-04-20,58.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-04-21,60.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-04-22,66.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-04-23,67.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-04-24,69.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-04-25,70.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-04-26,71.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-04-27,71.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-04-28,73.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-04-29,68.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-04-30,70.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-05-01,71.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-05-02,71.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-05-03,69.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-05-04,67.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-05-05,60.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-05-06,60.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-05-07,66.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-05-08,68.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-05-09,71.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-05-10,71.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-05-11,71.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-05-12,73.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-05-13,70.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-05-14,65.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-05-15,70.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-05-16,71.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-05-17,73.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-05-18,74.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-05-19,76.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-05-20,80.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-05-21,80.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-05-22,78.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-05-23,81.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-05-24,81.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-05-25,76.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-05-26,74.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-05-27,76.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-05-28,77.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-05-29,81.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-05-30,79.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-05-31,80.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-06-01,80.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-06-02,82.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-06-03,81.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-06-04,78.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-06-05,78.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-06-06,74.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-06-07,78.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-06-08,81.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-06-09,79.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-06-10,80.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-06-11,81.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-06-12,83.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-06-13,87.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-06-14,86.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-06-15,85.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-06-16,82.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-06-17,82.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-06-18,83.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-06-19,84.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-06-20,80.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-06-21,80.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-06-22,78.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-06-23,80.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-06-24,80.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-06-25,82.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-06-26,81.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-06-27,83.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-06-28,83.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-06-29,76.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-06-30,79.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-07-01,78.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-07-02,78.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-07-03,76.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-07-04,74.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-07-05,78.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-07-06,76.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-07-07,79.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-07-08,80.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-07-09,82.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-07-10,79.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-07-11,78.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-07-12,77.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-07-13,75.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-07-14,80.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-07-15,80.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-07-16,82.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-07-17,83.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-07-18,83.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-07-19,79.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-07-20,77.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-07-21,79.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-07-22,77.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-07-23,78.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-07-24,78.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-07-25,78.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-07-26,83.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-07-27,80.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-07-28,79.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-07-29,81.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-07-30,83.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-07-31,80.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-08-01,80.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-08-02,83.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-08-03,82.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-08-04,85.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-08-05,84.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-08-06,86.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-08-07,83.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-08-08,81.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-08-09,82.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-08-10,82.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-08-11,83.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-08-12,84.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-08-13,83.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-08-14,81.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-08-15,80.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-08-16,79.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-08-17,75.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-08-18,76.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-08-19,79.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-08-20,79.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-08-21,80.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-08-22,76.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-08-23,78.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-08-24,78.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-08-25,80.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-08-26,80.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-08-27,81.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-08-28,82.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-08-29,82.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-08-30,84.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-08-31,79.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-09-01,82.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-09-02,80.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-09-03,80.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-09-04,81.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-09-05,81.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-09-06,83.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-09-07,81.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-09-08,80.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-09-09,80.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-09-10,82.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-09-11,82.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-09-12,81.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-09-13,81.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-09-14,80.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-09-15,82.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-09-16,81.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-09-17,82.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-09-18,79.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-09-19,79.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-09-20,80.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-09-21,77.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-09-22,76.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-09-23,77.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-09-24,79.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-09-25,78.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-09-26,76.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-09-27,73.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-09-28,74.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-09-29,75.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-09-30,74.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-10-01,76.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-10-02,78.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-10-03,76.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-10-04,79.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-10-05,79.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-10-06,76.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-10-07,79.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-10-08,75.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-10-09,71.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-10-10,70.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-10-11,71.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-10-12,71.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-10-13,72.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-10-14,73.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-10-15,72.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-10-16,75.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-10-17,73.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-10-18,74.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-10-19,74.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-10-20,70.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-10-21,73.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-10-22,71.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-10-23,68.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-10-24,60.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-10-25,58.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-10-26,55.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-10-27,57.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-10-28,64.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-10-29,65.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-10-30,67.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-10-31,70.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-11-01,74.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-11-02,70.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-11-03,62.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-11-04,61.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-11-05,66.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-11-06,70.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-11-07,70.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-11-08,59.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-11-09,61.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-11-10,66.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-11-11,62.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-11-12,60.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-11-13,51.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-11-14,51.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-11-15,60.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-11-16,64.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-11-17,71.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-11-18,72.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-11-19,63.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-11-20,61.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-11-21,65.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-11-22,70.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-11-23,68.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-11-24,58.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-11-25,51.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-11-26,64.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-11-27,54.0,Region_0
USW00093805,"TALLAHASSEE REGIONAL AIRPORT, FL US",2013-11-28,40.0,Region_0
